;Unnamed: 0;SegId;Mean;Min;Max;Variance;Count;Volume;x;y;z;StructName;sub;ses;run;acq;rec;side;StructNameNoSide
111;28;58;0.347832187;0.307691187;0.369424254;0.000315188;21;452.5861816;75.71428571;79.16666667;-105.7471311;Head-ExtraCerebral;0GVLq6;1;1;R4;CGv1;;None
112;23;60;0.30259005;0.265894026;0.356122702;0.000293864;170;3663.792969;73.66176471;106.3970588;-111.5821547;Right-VentralDC;0GVLq6;1;1;R4;CGv1;Right;VentralDC
113;11;62;0.337542295;0.337542295;0.337542295;0;1;21.55172348;57.5;92.5;-110.3448322;;0GVLq6;1;1;R4;CGv1;;None
114;5;63;0.319425161;0.280387342;0.364655703;0.000615889;38;818.9655151;67.96052632;112.9605263;-100.4537253;Right-choroid-plexus;0GVLq6;1;1;R4;CGv1;Right;choroid-plexus
115;20;77;0.282083767;0.264024854;0.304339975;0.000190097;14;301.7241211;90.35714286;103.0357143;-96.55172896;WM-hypointensities;0GVLq6;1;1;R4;CGv1;;None
116;33;165;0.078353972;0;0.561614513;0.019107707;19848;427758.5938;88.76221786;115.7981913;-94.10485691;;0GVLq6;1;1;R4;CGv1;;None
117;25;258;0.008833988;0;0.752825916;0.002587342;48628;1048017.188;86.57599531;101.6614399;-114.9029411;;0GVLq6;1;1;R4;CGv1;;None
118;18;259;0;0;0;0;725;15625;86.03448276;30.13793103;-125.5600519;;0GVLq6;1;1;R4;CGv1;;None
119;25;0;8.73E-05;0;0.465479285;3.04E-05;227481;4902607.5;0;0;0;Unknown;0GVLq6;1;1;R4;LLRv1;;None
120;14;2;0.282594964;0.21932596;0.416781247;0.000849468;10830;233405.1719;110.7735457;113.9815328;-86.87999989;Left-Cerebral-White-Matter;0GVLq6;1;1;R4;LLRv1;Left;Cerebral-White-Matter
121;9;3;0.334835551;0;0.516660154;0.001367452;10530;226939.6406;115.202754;117.2198481;-93.70174375;Left-Cerebral-Cortex;0GVLq6;1;1;R4;LLRv1;Left;Cerebral-Cortex
122;30;4;0.348268451;0.259621918;2.118111134;0.014942479;491;10581.89648;97.70875764;108.7525458;-93.45460141;Left-Lateral-Ventricle;0GVLq6;1;1;R4;LLRv1;Left;Lateral-Ventricle
123;32;5;0.406484071;0.327960402;0.471287221;0.00122504;23;495.6896362;115.6521739;100.5434783;-117.2413838;Left-Inf-Lat-Vent;0GVLq6;1;1;R4;LLRv1;Left;Inf-Lat-Vent
124;6;7;0.308585491;0.253143221;0.379157722;0.000466964;852;18362.06836;108.2130282;137.2241784;-137.6355878;Left-Cerebellum-White-Matter;0GVLq6;1;1;R4;LLRv1;Left;Cerebellum-White-Matter
125;17;8;0.326972855;0;0.482968718;0.001246169;2754;59353.44531;112.1931736;145.573711;-142.5750673;Left-Cerebellum-Cortex;0GVLq6;1;1;R4;LLRv1;Left;Cerebellum-Cortex
126;11;10;0.29357125;0.254979044;0.383386046;0.000431245;287;6185.344727;94.9738676;111.8205575;-98.31791901;Left-Thalamus;0GVLq6;1;1;R4;LLRv1;Left;Thalamus
127;33;11;0.303874571;0.249465942;0.37878114;0.000782861;134;2887.930908;96.5858209;85.09328358;-91.09624784;Left-Caudate;0GVLq6;1;1;R4;LLRv1;Left;Caudate
128;37;12;0.299606498;0.253498554;0.353800863;0.000555163;305;6573.275879;107.8278689;92.18032787;-99.19729138;Left-Putamen;0GVLq6;1;1;R4;LLRv1;Left;Putamen
129;10;13;0.2729687;0.250057667;0.299811691;0.000146758;52;1120.689575;102.1634615;97.5;-101.3262647;Left-Pallidum;0GVLq6;1;1;R4;LLRv1;Left;Pallidum
130;20;14;0.390492325;0.295149624;0.618927479;0.004436088;70;1508.620605;84.67857143;102.3571429;-105.1231574;3rd-Ventricle;0GVLq6;1;1;R4;LLRv1;;None
131;5;15;0.413838986;0.238129809;1.057853699;0.019459946;99;2133.620605;88.28282828;127.7777778;-134.4131007;4th-Ventricle;0GVLq6;1;1;R4;LLRv1;;None
132;18;16;0.28973284;0.218951926;0.454431057;0.000598251;845;18211.20703;86.6035503;115.2840237;-131.7445462;Brain-Stem;0GVLq6;1;1;R4;LLRv1;;None
133;28;17;0.348309004;0.292448074;0.425168097;0.000935363;223;4806.03418;112.0515695;113.8901345;-114.1023704;Left-Hippocampus;0GVLq6;1;1;R4;LLRv1;Left;Hippocampus
