,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
104,24,47,0.34274854,0,0.624284863,0.002012285,1871,40323.27344,54.26376269,137.667023,-138.8470157,Right-Cerebellum-Cortex,B120a9,1,1,R4,LLRv1,Leiden,Right,Cerebellum-Cortex
105,14,49,0.307128983,0.270238489,0.379329175,0.000434845,208,4482.758301,75.79326923,98.73798077,-103.0669808,Right-Thalamus,B120a9,1,1,R4,LLRv1,Leiden,Right,Thalamus
106,19,50,0.320995221,0.260539442,0.398483962,0.000796541,117,2521.551758,79.27350427,76.96581197,-98.55585507,Right-Caudate,B120a9,1,1,R4,LLRv1,Leiden,Right,Caudate
107,1,51,0.303590524,0.262323856,0.349311501,0.000424878,229,4935.344727,68.13318777,78.73362445,-106.9718462,Right-Putamen,B120a9,1,1,R4,LLRv1,Leiden,Right,Putamen
108,4,52,0.284832905,0.258679211,0.30509004,0.000141162,52,1120.689575,70.09615385,85.86538462,-108.0238773,Right-Pallidum,B120a9,1,1,R4,LLRv1,Leiden,Right,Pallidum
109,29,53,0.349578252,0.295667529,0.417831481,0.000581031,146,3146.551514,59.43493151,99.43493151,-118.3514452,Right-Hippocampus,B120a9,1,1,R4,LLRv1,Leiden,Right,Hippocampus
110,27,54,0.354219884,0.291234642,0.392908841,0.000381528,61,1314.655151,65.98360656,87.29508197,-122.8942949,Right-Amygdala,B120a9,1,1,R4,LLRv1,Leiden,Right,Amygdala
111,26,58,0.362930096,0.320890307,0.424271882,0.000630308,19,409.4827576,83.15789474,74.07894737,-113.9745962,Head-ExtraCerebral,B120a9,1,1,R4,LLRv1,Leiden,,None
112,39,60,0.303817443,0.257219702,0.386393607,0.00054236,138,2974.137939,75.30797101,98.22463768,-115.1674208,Right-VentralDC,B120a9,1,1,R4,LLRv1,Leiden,Right,VentralDC
113,13,62,0.333496809,0.333496809,0.333496809,0,1,21.55172348,62.5,82.5,-113.793108,,B120a9,1,1,R4,LLRv1,Leiden,,None
114,16,63,0.351911945,0.290781349,0.523248613,0.002040665,46,991.3792725,62.93478261,101.9021739,-105.247381,Right-choroid-plexus,B120a9,1,1,R4,LLRv1,Leiden,Right,choroid-plexus
115,21,77,0.290223541,0.259548426,0.364428043,0.000364063,33,711.2068481,96.43939394,90.45454545,-96.55172896,WM-hypointensities,B120a9,1,1,R4,LLRv1,Leiden,,None
116,23,165,0.034223587,0,0.828427911,0.010715955,16985,366056.0313,90.44524581,101.7327053,-100.1228312,,B120a9,1,1,R4,LLRv1,Leiden,,None
